open_time,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,short_mavg,long_mavg,signal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200,MA21,MA63,MA252,market_returns,strategy_returns,strategy_cumulative_returns,market_cumulative_returns
2018-03-16,8240.98,8611.64,7900.0,8260.0,38815.409893,322355002.1651949,255807,20049.433993,166563494.40168038,8590.464,9879.175500000001,0.0,8999.315943875406,9709.54356108956,10022.445791075555,-16.649848637739655,-17.40074339330946,-2456.4799999999996,-1189.9899999999998,33.09619579209554,43.07799052183603,52.18576800682546,18.775007694675285,13.795487314165028,14.74851366413524,11.992819764880275,32.05218800495593,31.83819268764928,8966.475,10053.158,9063.56365,0.0023079779346630858,0.0,0.8579258658440034,0.9276186208892236
2018-03-17,8260.0,8348.62,7721.99,7824.8,33110.206329,265973111.61762854,292041,15677.257361,125987772.43325073,8329.155999999999,9790.9155,0.0,8785.767590443515,9587.94711996148,9997.629636465146,-15.6050062340643,-22.98410036240228,-2085.2,-2175.29,29.419971211188866,41.792692523900726,51.9175001563546,7.137607186606785,13.8147612460165,4.226295390968595,11.087819742537702,29.489426252290706,31.160599736500348,8757.954999999998,9980.648333333334,9079.750250000001,-0.052687651331719154,-0.0,0.8579258658440034,0.8260569230912829
2018-03-18,7824.01,8317.4,7322.0,8189.99,59488.231711,458311733.5188204,423336,28216.510794,217530802.6198248,8137.1539999999995,9684.215,0.0,8677.444392181058,9497.756280889631,9977.244845852312,-11.238864202882846,-25.812284015199893,-1081.6499999999996,-1969.9899999999998,36.04359257946198,43.2622076972966,52.125054464519216,33.81498161191797,19.909198831066693,19.44417687236363,12.806328642489165,31.639920196352772,31.060511484533134,8649.789999999999,9914.981999999998,9097.924500000001,0.04667084142725697,0.0,0.8579258658440034,0.911280536186021
2018-03-19,8189.0,8705.23,8088.4,8600.0,55297.084942,462654338.98212785,360414,27263.324764,228208487.54690212,8223.153999999999,9585.762999999999,0.0,8663.363593602684,9439.83648650551,9961.734205534995,-1.9408863175610116,-17.175730948251207,-627.0,-2439.5499999999993,42.74630035830656,44.878487403982504,52.3571117921372,49.78806956304932,30.246886120524703,28.628968125071403,17.433146796134555,34.05434562422563,31.727897357623036,8587.09,9833.663666666665,9117.30005,0.05006233218843992,0.0,0.8579258658440034,1.0069636972938651
2018-03-20,8595.01,9050.0,8280.0,8909.98,44865.105835,387879393.47061425,298261,22849.035238,197422831.30082303,8356.954000000002,9514.924,0.0,8708.202940220379,9405.652178100956,9949.904784729606,-6.540991464897202,-20.111360172150995,139.76000000000022,-1473.4500000000007,47.378881311357276,46.07980549893663,52.531937238453644,61.864208689147915,48.48908662137175,35.57294898532932,27.882031327588127,35.87972450311159,33.85799677456333,8601.065999999999,9784.548666666666,9137.6754,0.036044186046511495,0.0,0.8579258658440034,1.07930307018772
2018-03-21,8909.96,9177.01,8750.6,8885.0,39972.405371,358157473.3612324,293696,19047.486799,170758402.39723507,8481.954000000002,9413.174,0.0,8740.34786018031,9372.061697575822,9937.942970471822,-2.6977420619536687,-20.676654474292004,-648.5699999999997,-2268.0,47.03809243250503,45.99623726684877,52.51632962109863,60.891042822414775,57.51444035820401,35.01336242526338,33.07175984522138,35.732624805084065,35.22223164414043,8536.208999999999,9708.948666666665,9159.7397,-0.0028035977634067732,-0.0,0.8579258658440034,1.073473540750697
2018-03-22,8884.82,9100.0,8465.1,8722.9,40617.556809,354804129.3433086,276449,19567.563618,171050710.21250018,8661.573999999999,9297.369,0.0,8737.17552196571,9330.18027741166,9924.312172377957,-4.6677595628415345,-16.428106078025607,-408.4400000000005,-2478.09,44.71888471902938,45.443000022362185,52.414766894612825,65.09758364312266,62.61761171822846,31.92570647219689,34.17067262759654,34.77806671660283,35.46347200826616,8495.365000000002,9626.345666666666,9180.8088,-0.01824423185143509,-0.0,0.8579258658440034,1.0356446087354252
2018-03-23,8720.0,8909.0,8269.0,8898.03,39991.007666,340755592.544531,278571,20106.789387,171487640.92907605,8803.182,9169.0465,0.0,8766.421790699216,9302.299601698085,9912.813543834438,8.911015911872713,-9.30594513935322,-251.96999999999935,-1539.5699999999997,47.80796502956262,46.166670958488524,52.514480777646106,78.34007694678346,68.10956780410697,35.91681859617139,34.28529583121056,35.80935455149314,35.44001535772668,8470.168000000001,9575.026666666668,9204.7984,0.020077038599548347,0.0,0.8579258658440034,1.0765143241199686
2018-03-24,8898.04,8999.95,8491.0,8546.86,35466.609572,313254829.9051367,270300,17302.10809,152967779.86486968,8792.554,9020.639500000001,0.0,8726.50146511754,9253.561542184343,9897.528349529013,3.711694482937721,-15.636894139199924,376.8600000000006,-1264.1800000000003,42.51489256693708,44.930407246070935,52.29364667792534,66.02983272327376,69.82249777105997,27.913855970829548,31.918793679732616,33.74142016573155,34.7762804779425,8507.854000000001,9532.887333333334,9225.700350000001,-0.03946603911202817,-0.0,0.8579258658440034,0.9945625285875632
2018-03-25,8531.25,8669.85,8365.77,8470.15,29001.769316,247023172.30795503,215660,14379.264362,122528263.982816,8704.588,8871.447,0.0,8679.892107823442,9203.01884196721,9881.575583312246,2.5441888619854676,-12.629416030309946,229.17000000000007,-1660.8900000000012,41.4023300346993,44.66016037587973,52.24541340598661,61.89454504288384,68.75481823764703,26.165679124886044,29.998784563962335,33.28969807463101,34.28015759728523,8530.770999999999,9477.524333333333,9244.95225,-0.008975225989427793,-0.0,0.8579258658440034,0.9766608791434452
2018-03-26,8470.14,8514.89,7831.0,8134.23,44033.59566,358429758.87319523,310462,20957.25692,170723432.32235476,8554.434000000001,8742.334499999999,0.0,8580.680815491907,9134.064697508213,9862.070690230687,3.954478069727014,-15.18008342022941,-125.77000000000044,-1560.2800000000007,36.72606505156313,43.475557949307074,52.03418740821089,43.785747785726194,57.23670851729461,18.5102552415679,24.196596779094506,31.311566346792542,32.78089486238503,8518.194,9425.515000000001,9262.165350000001,-0.039659274038830516,-0.0,0.8579258658440034,0.8982679436556598
2018-03-27,8134.22,8215.94,7730.0,7795.51,37427.64805,297609656.44043654,266540,18462.382105,146860645.03540614,8368.956,8636.609999999999,0.0,8437.922485402469,9047.706299907752,9839.030463973777,-4.816611497694131,-24.491379310344826,-29.289999999999964,-1794.4899999999998,32.6006887047394,42.305054141947956,51.821865824909864,25.526007946048818,43.735433591552955,10.791020966271656,18.488985110908544,29.3169462620895,31.306070227837683,8515.265000000001,9365.698666666667,9279.7289,-0.041641310855483504,-0.0,0.8579258658440034,0.819221578126895
2018-03-28,7795.51,8109.0,7728.0,7949.3,26401.33167,209186093.18317956,183620,13685.417143,108484584.61222105,8179.210000000001,8570.493,0.0,8349.082033511111,8976.841354288754,9817.986957351566,-7.56627906976744,-24.78692482950202,-240.6899999999996,-2374.7,36.215212080433496,43.02552842804206,51.911404700035824,15.272496394089769,28.19475070862161,14.295806745670014,14.5323609845032,30.22256926287623,30.283693957252755,8491.196,9286.542,9298.18135,0.01972802292601772,0.0,0.8579258658440034,0.8551112231276885
2018-03-29,7949.3,7975.0,6941.11,7090.14,54620.915125,405591158.6323181,359537,24584.811548,182402558.21113956,7887.866,8463.65,0.0,8120.183481963636,8855.118649241293,9787.646389156993,-20.42473720479731,-31.342066630772862,-1509.8599999999997,-3478.9000000000005,27.170470221372454,40.12943250292587,51.375313089990286,6.665324925086123,15.82127642174158,3.125045870212998,9.403957860718231,25.163234732959282,28.234250085975003,8340.210000000001,9170.578666666668,9312.9802,-0.10807995672574944,-0.0,0.8579258658440034,0.6546108824105958
2018-03-30,7090.16,7292.43,6600.1,6840.23,65306.031976,450352009.170998,400057,31944.390579,220453635.6071132,7561.882,8367.1505,0.0,7887.4646670611555,8725.125796167815,9754.90203837099,-23.013731007315705,-37.36053113553114,-2069.75,-3486.5300000000007,25.14112070441655,39.33277048941802,51.220677998053475,9.318524899977074,10.418782073050998,4.699309184132747,7.373387266671929,23.691589995807245,26.359131330547587,8133.235000000001,9054.361,9326.139,-0.03524754095123661,-0.0,0.8579258658440034,0.5962899175744667
2018-03-31,6840.24,7223.36,6777.0,6923.91,36868.539087,258341534.47236216,240293,19086.033607,133763988.34700295,7319.818000000001,8236.6675,0.0,7712.272909413674,8608.918294510526,9723.48752265151,-20.623760446640453,-37.277742549143944,-1961.0900000000001,-3996.09,27.165048708832387,39.747104238120784,51.27003680058984,12.952918116724652,9.645589313929293,6.336914616724389,4.720423223690054,24.1843563181028,24.346393682289772,7937.126000000001,8921.158,9339.93995,0.012233506768047242,0.0,0.8579258658440034,0.6158181410848795
2018-04-01,6922.0,7049.98,6430.0,6813.01,44071.430463,297470498.81956285,260942,21899.30066,147951173.82212943,7123.317999999999,8120.750999999999,0.0,7548.770562247551,8493.053214396197,9691.227966929262,-23.4323777285534,-40.572882503175016,-1909.8899999999994,-4225.99,26.124949966715633,39.378392249421715,51.20102961051168,14.90340278993755,12.391615268879768,7.253977272727277,6.096733691194814,23.531299612288066,23.8024153087327,7746.137,8780.291666666666,9354.28155,-0.016016961514519923,-0.0,0.8579258658440034,0.58993764410466
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072,224322159.41331607,206780,16365.683591,114292405.85810466,6944.658,8016.0509999999995,0.0,7459.175914566179,8400.340082189934,9662.052336661676,-17.443365165686586,-38.72340425531915,-1842.0300000000007,-4408.48,32.42394496325498,40.626788392514335,51.34523777301277,24.358450553512707,17.40492382005831,11.856060606060606,8.4823174985041,24.962194553189082,24.225950161193314,7561.933999999999,8633.342333333332,9373.61645,0.035665586869827015,0.0,0.8579258658440034,0.6466437032680827
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.331811,277080072.76171273,248143,19218.850485,140892233.113676,7007.6720000000005,7977.811500000001,0.0,7449.363930099601,8336.138127410895,9637.09394219936,-12.572858804153405,-35.348262615680106,-1141.6500000000005,-4109.79,40.52207991187551,42.390551338620625,51.552027984202105,43.53907627742929,27.600309873626525,18.469886363636366,12.526641414141428,24.09692050842662,24.196804891301255,7447.769,8496.349333333334,9392.1425,0.04949121315192739,0.0,0.8579258658440034,0.7281380977718026
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183804,297443582.7461225,277249,20299.402203,142890978.60995668,6998.846,7905.567499999999,0.0,7330.588670081492,8236.780808610745,9605.710217982925,-16.450604421069965,-36.5827211920332,-1674.0499999999993,-4657.9,32.88458279179443,40.23392742752502,51.17077557323467,17.559679407546703,28.48573541282958,7.28557213930349,12.537173036333499,20.22790659437068,23.095673885328793,7280.364,8341.086,9407.54825,-0.08225425072347703,-0.0,0.8579258658440034,0.5859913933928882
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146,263446941.1321242,238476,18991.102712,128270766.86646058,6968.216,7831.1055,0.0,7228.801639157585,8142.198802918666,9574.427558415568,-13.145387537184867,-31.677497477295656,-1363.4699999999993,-3945.7199999999993,32.60056027835439,40.1460288026961,51.15495790813507,19.080148269258775,26.726301318078267,7.6249720295368135,11.126810177492233,20.04040966959694,21.455078924131413,7144.017,8209.562,9422.9021,-0.0037286090551934548,-0.0,0.8579258658440034,0.5800778515220246
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.01192,182139799.80865908,162456,13778.063462,91424043.79892384,6925.892,7769.935,0.0,7114.726795674388,8042.791765638697,9541.65669103267,-16.95633577799303,-28.800190689025882,-1194.12,-3308.6099999999997,30.63551320881369,39.548616608729745,51.04895591360335,10.20786182251342,15.615896499772974,4.671300081766158,6.527281416868831,19.000891786906507,19.75640268362471,7024.6050000000005,8099.275,9435.734,-0.02501491708464043,-0.0,0.8579258658440034,0.5405523350789243
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578267,222323863.54144785,178577,16460.736226,113334533.85269153,6893.852000000001,7705.2255000000005,0.0,7074.921923733591,7968.792284536196,9512.523480104606,-2.740989599641194,-25.264983201473935,-1053.5,-2375.8399999999992,37.86873303015281,41.12408073519738,51.225523877023264,30.14886731391587,19.8122924685627,13.466786936811925,8.587686349371642,20.807849688795216,19.949717048432888,6919.255,8020.080333333333,9450.6628,0.0445981831099207,0.0,0.8579258658440034,0.6092581702091902
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,149967346.66268998,152461,11211.615946,78468498.47255658,6816.410000000001,7626.1255,0.0,7064.572483054756,7907.450837245949,9485.085682415001,2.5988892186373915,-19.9792023461213,-72.14000000000033,-2209.0,40.71963005508602,41.77563255080762,51.298803823688665,53.94495412844037,31.433894421623233,16.99972245351097,11.712603157363029,21.55785904856832,20.455533508090017,6912.041,7946.447,9466.2528,0.01772093158154231,0.0,0.8579258658440034,0.6377757241405051
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.297206,234309953.75033435,212669,17046.428596,117289580.04655164,6813.7339999999995,7519.7625,0.0,7013.326577044801,7834.887546824145,9455.39293052126,-2.0391657315014147,-28.854353615696947,-57.50999999999931,-1987.499999999999,37.079808445430174,40.874678442923795,51.15009740278791,32.35963302752296,38.81781815662641,10.197520584697948,13.554676658340291,20.11381484097899,20.826507859447506,6906.289999999999,7880.197,9482.11645,-0.03352522086064402,-0.0,0.8579258658440034,0.5828689312684934
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,151417844.2663968,147755,11456.447936,77704393.55925176,6828.361999999999,7417.7074999999995,0.0,6982.521744854837,7770.952857647314,9426.728397824561,0.45339725026088934,-25.0504307144406,-80.01000000000022,-2689.67,38.663879045869756,41.21570536440543,51.18707670231772,37.97247706422015,41.425688073394504,11.966301230456093,13.05451475622168,20.306574219492525,20.65941603634661,6898.289,7790.541333333333,9498.356600000001,0.009019980184940435,0.0,0.8579258658440034,0.597146377663893
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.871177,165264003.41270605,155607,12530.65891,86309556.51736282,6898.842,7329.252,0.0,6977.297791244866,7718.232666543631,9399.612503722354,-1.448554421768708,-24.002295081967215,140.77999999999975,-2177.55,41.59825987309458,41.839036327242255,51.25369021604241,44.489215686274505,38.27377525933921,17.20729303547963,13.123704950211234,20.59252271277306,20.33763725774819,6912.367,7717.9563333333335,9514.225550000001,0.016056634375136936,0.0,0.8579258658440034,0.6227911730936164
2018-04-12,6953.78,8012.23,6743.2,7923.0,64861.595987,485176252.4893357,404588,33198.867785,248243486.4673706,7104.281999999999,7280.5005,0.0,7149.243647382163,7731.443463830306,9383.437787365512,6.992239247772851,-3.0232558139534884,867.0,-1227.0,60.23933663479697,46.96960193715065,51.83630825287549,94.09944254511552,58.8537117652034,51.41574086191102,26.863111709282254,26.443559271328134,22.447552067864574,6999.067,7677.056333333333,9535.54045,0.1393786697613819,0.0,0.8579258658440034,0.848973648099917
2018-04-13,7922.99,8233.39,7732.0,7877.41,55044.523148,439884522.7119489,351905,27485.083044,219615109.06229925,7276.164,7247.028,1.0,7281.637529676315,7740.860660765722,9366.957399051695,15.910742926089954,-4.411732585202242,472.1999999999998,-292.59000000000015,59.250898831901985,46.7688474403616,51.807035770679775,79.46336369772528,72.68400730970511,52.69037972195222,40.43780453978096,25.252074943114234,24.09605230907181,7046.286999999999,7667.303333333333,9555.32375,-0.005754133535277095,-0.0,0.8579258658440034,0.8383344068255416
2018-04-14,7877.48,8186.0,7810.0,7999.01,31621.286357,252868761.3206163,194500,16283.466045,130249061.31563611,7519.4220000000005,7223.471,1.0,7412.068887916986,7757.515458588317,9352.00286306594,18.140504167922064,-3.1596852300242104,1202.9099999999999,-241.96999999999935,61.14057343744924,47.389301612021406,51.879879654581714,86.4785189714952,86.68044173811201,57.11701085907951,53.74104381431426,25.90878865644389,25.868140956962083,7166.5779999999995,7659.237666666666,9575.90705,0.015436545768215737,0.015436545768215737,0.8866058235060563,0.8667119400337897
2018-04-15,8004.0,8429.54,7999.02,8355.0,27946.720444,230287099.5843022,181778,14619.464101,120469031.17164706,7821.642,7234.5095,1.0,7583.510908295716,7796.062852130628,9341.114220373835,26.56425389198335,6.775892035579181,1584.2399999999998,95.0,66.23400279859956,49.18312337260365,52.092933889801486,96.13690309607466,87.35959525509838,70.07619193231913,59.961194171116965,27.78495418911355,26.315272596223892,7325.002,7662.404333333333,9596.71705,0.044504257401853486,0.044504257401853486,0.9705678146912056,0.9497885687081669
2018-04-16,8355.07,8419.0,7867.0,8064.92,36664.069715,295817536.47495276,226748,17912.938455,144490340.31244087,8043.8679999999995,7247.9800000000005,1.0,7671.0398340601305,7813.408476162403,9327.189946253902,16.954087995591518,-1.527108091707068,1463.5299999999997,240.1199999999999,59.20766084151383,47.809023376503454,51.904730554621274,80.21874287946352,87.6113883156778,59.516346864408945,62.23651655193587,25.954411873283156,26.549384906280196,7471.3550000000005,7670.408333333334,9616.16915,-0.034719329742669,-0.034719329742669,0.9021510209526509,0.8820932164627013
2018-04-17,8064.92,8173.7,7825.4,7885.02,32152.603567,258221765.57371348,221228,15662.79502,125845498.64315926,8036.272,7244.765999999999,1.0,7709.945318776471,7818.028574870336,9311.46984717999,12.354231974921637,-8.313720930232552,989.2200000000003,-304.96999999999935,55.17439604985626,46.96717609150986,51.788111673776804,70.0572987121537,82.13764822923063,52.96740820018858,60.85331566563889,24.062062582702946,25.93380954836655,7570.277,7660.242666666667,9634.720800000001,-0.022306482891336743,-0.022306482891336743,0.859720721747032,0.840110336329775
2018-04-18,7890.96,8236.43,7868.0,8173.0,26969.04457,217649160.11017892,183472,14559.152289,117565317.94569089,8095.389999999999,7298.909,1.0,7794.137078998931,7840.929958972274,9299.071952002216,20.497381581430453,-8.27139903793274,1155.0,-427.0,60.0186304862792,48.46976435645241,51.961754620774656,85.89307906342447,78.72304021834724,63.4508065132635,58.64485385928702,25.897653594821236,25.30470935026911,7685.777,7646.009333333333,9653.69325,0.03652241845930626,0.03652241845930626,0.9276422201641201,0.907315616044506
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,222675105.7884542,196821,13747.595928,112939221.70278835,8151.188,7370.797499999999,1.0,7882.112155544581,7869.128028249574,9287.962954917106,20.954426569645968,-6.831738885762522,1495.2799999999997,-631.9799999999996,61.69562575432331,49.01463200972979,52.025071752172565,91.45550706496607,82.46862828018142,67.27314425502638,61.230452989492825,26.566925961903742,25.508880713142645,7835.305,7624.943333333333,9673.19085,0.012847179738162184,0.012847179738162184,0.9524069862374385,0.9318192425812333
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485,337288580.42571294,289687,21087.903673,178802594.3551453,8251.583999999999,7467.450999999999,1.0,8059.360854536475,7932.860417993998,9283.278326858319,27.369103754930755,1.5371034862259103,2013.08,-28.020000000000437,69.52675838536858,51.91489251552638,52.37295929220284,96.66087433693066,91.33648682177375,90.89812734082395,73.87402603637129,30.257357534222123,27.5739790303157,8036.613,7624.009333333333,9695.57575,0.06994201497946362,0.06994201497946362,1.088962264914867,1.0669345729834658
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229909,358915978.1040339,295374,21145.842391,185753264.88447422,8421.662,7572.566000000001,1.0,8214.987971893479,7996.24426615332,9279.282318781741,12.524422567209385,0.19420028927750113,1961.5199999999995,192.40999999999985,70.20855322080655,52.19828387864977,52.40790265669945,94.7774674928004,94.29794963156571,95.4053742802303,84.52554862536022,30.629154269192817,29.151145921772894,8232.765,7630.423,9718.6023,0.006585766254411762,0.006585766254411762,1.102719682105883,1.0805469209442973
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.9093471,229871,14937.899116,132830238.35538778,8602.062,7659.117,1.0,8318.993795185575,8047.262058565316,9273.941378243548,11.547069404791683,2.8099208364241353,864.0200000000004,-111.01000000000022,66.56886229470891,51.50761239790662,52.3230467860343,80.96853415195706,90.80229199389605,90.4806142034549,92.26137194150306,29.811430917068872,30.232647573494603,8319.167,7626.722666666667,9741.49445,-0.014389852960805527,-0.014389852960805527,1.0724618550625875,1.050608156673852
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,229754640.59668776,190944,13246.605059,117823053.82786416,8754.264,7735.556999999999,1.0,8430.814923333652,8104.471606459074,9270.256510399618,11.688946507130257,5.476408328069758,1056.6000000000004,387.14999999999964,68.6386316879678,52.25638312334532,52.41177393651796,91.75591836734695,89.16730667070148,96.1232245681382,94.00307101727448,29.93555035636255,30.12537851420808,8424.827000000001,7639.627666666666,9764.70235,0.016728083013353823,0.016728083013353823,1.1071301690160835,1.0849109001465527
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106,431210048.0625035,326608,24784.71044,231061865.2931042,9022.662,7876.7515,1.0,8647.028573636624,8202.246991939728,9274.044263179981,15.140514661879113,18.265527284082207,1620.9799999999996,1149.8400000000001,76.25999632391124,55.568553451222776,52.82356201562828,94.1740440069059,88.96616550873665,96.63678692279028,94.4135418981278,34.27217405005256,31.339718441161327,8586.925,7677.955666666666,9790.9573,0.07678298994516464,0.07678298994516464,1.2689219235967983,1.2449965928290694
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.037589,745137762.968867,477363,38824.013806,356851505.69270617,9025.264,7981.713000000001,1.0,8687.567014793602,8245.327188172976,9269.672043023478,9.9823680830064,13.78331885918945,514.9899999999998,735.7600000000002,58.87804841769665,51.52564550093445,52.326032568847054,54.00016542426154,79.97670926617148,73.27693388831828,88.67898179308226,28.912986350698073,31.040236919037728,8638.423999999999,7702.481000000001,9813.19225,-0.077962659004843,-0.077962659004843,1.0920307373588085,1.0699706889953022
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,385046648.13786614,285850,22640.669137,201458888.2401515,9095.401999999998,8114.943499999999,1.0,8792.736648467493,8311.17705009609,9269.632342873581,17.513969527027193,16.56372259192633,1201.08,1470.4899999999998,63.728375741405344,53.37840904938148,52.56313113654161,74.47193474012884,74.2153813904321,85.16976893645904,85.02782991585588,30.927267147057975,31.37080918260287,8758.532,7751.497333333334,9836.32225,0.04464604807897188,0.04464604807897188,1.1854316422416167,1.1623866998982488
